tourist_id,segment_order,from_poi,to_poi,point_order,latitude,longitude,transport_mode
T003,3,Happy Valley Tea Estate,Nehru Road Market,3,27.037937,88.254546,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,4,27.037903,88.254967,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,5,27.037842,88.255183,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,6,27.037731,88.255263,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,7,27.037562,88.255233,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,8,27.03744,88.255202,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,9,27.037309,88.255267,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,10,27.037255,88.255472,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,11,27.037315,88.255658,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,12,27.037481,88.255821,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,13,27.037575,88.2559,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,14,27.037819,88.25656,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,15,27.037849,88.256758,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,16,27.037832,88.256913,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,17,27.037677,88.257057,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,18,27.037454,88.257234,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,19,27.03744,88.257463,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,20,27.037505,88.257554,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,21,27.037792,88.257789,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,22,27.037903,88.257805,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,23,27.038271,88.257774,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,24,27.038417,88.257759,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,25,27.038572,88.257839,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,26,27.038704,88.257899,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,27,27.03889,88.25788,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,28,27.038934,88.257926,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,29,27.038917,88.257971,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,30,27.038812,88.257994,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,31,27.03864,88.258009,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,32,27.038478,88.257987,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,33,27.03839,88.257953,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,34,27.038292,88.258002,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,35,27.038194,88.258097,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,36,27.038082,88.258138,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,37,27.038045,88.258207,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,38,27.038123,88.258237,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,39,27.038238,88.25821,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,40,27.0384,88.258199,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,41,27.038542,88.258207,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,42,27.038691,88.258255,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,43,27.038714,88.258277,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,44,27.038728,88.258307,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,45,27.038714,88.258345,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,46,27.038684,88.258355,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,47,27.03857,88.258345,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,48,27.038415,88.258339,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,49,27.038282,88.258356,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,50,27.038217,88.258366,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,51,27.038229,88.258398,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,52,27.038317,88.258413,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,53,27.038407,88.258455,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,54,27.038522,88.25851,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,55,27.038628,88.258561,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,56,27.038731,88.258628,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,57,27.038868,88.258717,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,58,27.038983,88.258778,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,59,27.03903,88.258802,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,60,27.039343,88.258874,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,61,27.039481,88.258907,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,62,27.039616,88.258956,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,63,27.039761,88.259032,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,64,27.039868,88.2591,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,65,27.039932,88.259168,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,66,27.039943,88.259208,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,67,27.039908,88.259216,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,68,27.039851,88.259199,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,69,27.039775,88.259183,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,70,27.039692,88.259185,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,71,27.039532,88.259193,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,72,27.039312,88.259206,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,73,27.039109,88.259248,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,74,27.039074,88.259273,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,75,27.039091,88.25932,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,76,27.039157,88.25935,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,77,27.039214,88.259367,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,78,27.039294,88.259392,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,79,27.039397,88.259426,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,80,27.039533,88.2595,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,81,27.03963,88.259568,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,82,27.039716,88.259661,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,83,27.039783,88.259758,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,84,27.039848,88.259842,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,85,27.03992,88.259891,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,86,27.039986,88.259944,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,87,27.040022,88.260007,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,88,27.040062,88.260109,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,89,27.040098,88.260256,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,90,27.04012,88.260378,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,91,27.040143,88.260509,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,92,27.040158,88.260715,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,93,27.040192,88.260771,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,94,27.040307,88.260943,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,95,27.040383,88.261124,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,96,27.040449,88.261262,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,97,27.040503,88.261471,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,98,27.040552,88.26167,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,99,27.040596,88.261725,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,100,27.040635,88.261728,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,101,27.040628,88.261797,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,102,27.040601,88.261863,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,103,27.04055,88.261922,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,104,27.040523,88.262013,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,105,27.040562,88.26211,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,106,27.040625,88.262138,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,107,27.040848,88.262066,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,108,27.040951,88.262047,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,109,27.041094,88.262083,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,110,27.04124,88.262146,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,111,27.041344,88.262186,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,112,27.041412,88.262245,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,113,27.041468,88.2623,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,114,27.041501,88.262356,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,115,27.041517,88.262421,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,116,27.041515,88.262499,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,117,27.041481,88.262512,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,118,27.041381,88.262476,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,119,27.041277,88.262436,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,120,27.041196,88.262411,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,121,27.041153,88.262421,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,122,27.041192,88.26247,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,123,27.041262,88.26252,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,124,27.041338,88.262573,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,125,27.041398,88.262622,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,126,27.041427,88.262666,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,127,27.041388,88.262673,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,128,27.0413,88.262635,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,129,27.041218,88.262601,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,130,27.041101,88.262561,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,131,27.041022,88.262533,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,132,27.040924,88.26255,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,133,27.040817,88.262645,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,134,27.04066,88.262821,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,135,27.040564,88.262914,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,136,27.040437,88.262982,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,137,27.040338,88.262992,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,138,27.040169,88.262924,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,139,27.040077,88.262854,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,140,27.039938,88.262784,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,141,27.039672,88.262689,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,142,27.039534,88.262628,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,143,27.039444,88.262588,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,144,27.039385,88.262503,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,145,27.039356,88.262404,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,146,27.039277,88.262413,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,147,27.03913,88.262474,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,148,27.039057,88.262533,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,149,27.038903,88.262597,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,150,27.038687,88.262643,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,151,27.038639,88.262642,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,152,27.038581,88.262625,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,153,27.038553,88.262642,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,154,27.038554,88.262693,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,155,27.03853,88.262815,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,156,27.038509,88.262936,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,157,27.038468,88.263059,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,158,27.038504,88.263184,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,159,27.038567,88.263244,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,160,27.038632,88.263297,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,161,27.038711,88.263366,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,162,27.038787,88.263385,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,163,27.038873,88.263391,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,164,27.038949,88.263409,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,165,27.038946,88.263442,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,166,27.03889,88.263451,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,167,27.038821,88.263479,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,168,27.038798,88.263516,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,169,27.038778,88.263628,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,170,27.038864,88.263645,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,171,27.03893,88.263663,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,172,27.039006,88.263696,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,173,27.039061,88.263747,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,174,27.03912,88.263846,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,175,27.039165,88.263904,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,176,27.039168,88.263943,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,177,27.039179,88.26398,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,178,27.039191,88.264005,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,179,27.039207,88.264026,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,180,27.039225,88.264044,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,181,27.039245,88.264056,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,182,27.039267,88.264064,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,183,27.039292,88.264067,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,184,27.039317,88.264064,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,185,27.039346,88.264047,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,186,27.039369,88.264017,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,187,27.039397,88.263992,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,188,27.039427,88.263972,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,189,27.039461,88.263956,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,190,27.039497,88.263947,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,191,27.039592,88.263935,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,192,27.03971,88.263913,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,193,27.039834,88.26391,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,194,27.039903,88.263929,walk
T003,3,Happy Valley Tea Estate,Nehru Road Market,195,27.040009,88.26397,walk
T003,4,Nehru Road Market,Observatory Hill,0,27.040009,88.26397,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,1,27.039903,88.263929,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,2,27.039834,88.26391,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,3,27.03971,88.263913,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,4,27.039592,88.263935,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,5,27.039497,88.263947,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,6,27.039461,88.263956,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,7,27.039427,88.263972,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,8,27.039397,88.263992,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,9,27.039369,88.264017,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,10,27.039346,88.264047,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,11,27.039317,88.264064,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,12,27.039292,88.264067,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,13,27.039267,88.264064,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,14,27.039245,88.264056,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,15,27.039225,88.264044,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,16,27.039207,88.264026,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,17,27.039191,88.264005,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,18,27.039179,88.26398,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,19,27.039168,88.263943,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,20,27.039165,88.263904,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,21,27.039217,88.263917,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,22,27.039279,88.263916,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,23,27.039331,88.263912,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,24,27.039366,88.263895,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,25,27.039526,88.263767,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,26,27.039672,88.26368,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,27,27.039814,88.263634,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,28,27.039931,88.263619,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,29,27.040143,88.263658,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,30,27.040294,88.263693,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,31,27.040443,88.263734,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,32,27.040543,88.26381,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,33,27.040705,88.263982,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,34,27.040911,88.264179,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,35,27.041049,88.264308,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,36,27.041123,88.264377,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,37,27.041172,88.264476,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,38,27.041189,88.264574,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,39,27.041176,88.264688,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,40,27.041152,88.264794,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,41,27.041282,88.264847,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,42,27.04167,88.264948,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,43,27.041744,88.264967,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,44,27.041798,88.265033,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,45,27.041848,88.265132,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,46,27.041867,88.265136,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,47,27.042093,88.265187,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,48,27.042224,88.26521,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,49,27.042352,88.265233,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,50,27.042493,88.265258,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,51,27.042608,88.265198,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,52,27.042677,88.265184,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,53,27.043044,88.265128,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,54,27.04302,88.264976,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,55,27.042951,88.264907,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,56,27.04274,88.264566,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,57,27.042707,88.264518,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,58,27.042677,88.264433,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,59,27.042653,88.264327,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,60,27.042625,88.264272,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,61,27.042556,88.264242,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,62,27.042542,88.264202,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,63,27.042593,88.264143,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,64,27.042696,88.264077,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,65,27.042787,88.264012,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,66,27.0429,88.264018,shared_jeep
T003,4,Nehru Road Market,Observatory Hill,67,27.043023,88.264043,shared_jeep
